id,productId,variantName,description,size,concentration,packaging,retailPrice,wholesalePrice,costPrice,initialStock,minStockLevel,isDeleted,createdAt,updatedAt,benefits,ingredients,usage
4e9fe842-9763-478b-aa29-739f22f2949e,1d229c63-f86e-4080-8bfc-331d90411a45,Garlic Essential Oil - 30ml - GLASS_BOTTLE - 100%,Premium therapeutic-grade essential oil for aromatherapy and formulations.,30ml,100%,GLASS_BOTTLE,150.00,127.50,105.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Aromatherapy benefits"",""Natural fragrance"",""Skincare formulations"",""Wellness support""]","[""Allium sativum Oil""]",Add 3-5 drops to diffuser or dilute in carrier oil before topical use. Do not apply undiluted to skin.
82c7cbb3-0985-4e24-a456-aeedab3719c2,6b61b24c-47f6-4a0b-9d08-eaf48628e1aa,Nutgrass Essential Oil - 30ml - GLASS_BOTTLE - 100%,Premium therapeutic-grade essential oil for aromatherapy and formulations.,30ml,100%,GLASS_BOTTLE,150.00,127.50,105.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Aromatherapy benefits"",""Natural fragrance"",""Skincare formulations"",""Wellness support""]","[""Cyperus rotundus Oil""]",Add 3-5 drops to diffuser or dilute in carrier oil before topical use. Do not apply undiluted to skin.
12b359c4-0c15-407d-93cd-44cc1cb8ef22,6a70808d-f61d-4d47-a928-46b6f25e20ec,Turmeric Leaf Essential Oil - 30ml - GLASS_BOTTLE - 100%,Premium therapeutic-grade essential oil for aromatherapy and formulations.,30ml,100%,GLASS_BOTTLE,150.00,127.50,105.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Aromatherapy benefits"",""Natural fragrance"",""Skincare formulations"",""Wellness support""]","[""Curcuma longa Leaf Oil""]",Add 3-5 drops to diffuser or dilute in carrier oil before topical use. Do not apply undiluted to skin.
a2b9f4ea-2137-470d-9240-bf002f8d06c4,70c9f110-7458-4eb9-b5a7-521a39b00b75,Cedarwood Essential Oil - 30ml - GLASS_BOTTLE - 100%,Premium therapeutic-grade essential oil for aromatherapy and formulations.,30ml,100%,GLASS_BOTTLE,150.00,127.50,105.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Stimulates hair growth"",""Improves circulation"",""Strengthens hair roots"",""Adds shine to hair""]","[""Cedrus atlantica Oil""]",Add 3-5 drops to diffuser or dilute in carrier oil before topical use. Do not apply undiluted to skin.
c2646856-3558-412b-ac36-f5bfdd5eae81,3455efcf-d6fa-4b4a-83f3-377d0ad6235f,Geranium Essential Oil - 30ml - GLASS_BOTTLE - 100%,Premium therapeutic-grade essential oil for aromatherapy and formulations.,30ml,100%,GLASS_BOTTLE,150.00,127.50,105.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Aromatherapy benefits"",""Natural fragrance"",""Skincare formulations"",""Wellness support""]","[""Pelargonium graveolens Oil""]",Add 3-5 drops to diffuser or dilute in carrier oil before topical use. Do not apply undiluted to skin.
3a94dcc7-859d-4474-9141-6ad74e7882c2,631802f8-eaf1-4266-aa51-d1b4662466ef,Nutmeg Essential Oil - 30ml - GLASS_BOTTLE - 100%,Premium therapeutic-grade essential oil for aromatherapy and formulations.,30ml,100%,GLASS_BOTTLE,150.00,127.50,105.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Aromatherapy benefits"",""Natural fragrance"",""Skincare formulations"",""Wellness support""]","[""Myristica fragrans Oil""]",Add 3-5 drops to diffuser or dilute in carrier oil before topical use. Do not apply undiluted to skin.
ac466367-5294-4914-a435-e40cf0384cfa,3fdf20e7-0c88-42a5-87eb-5b0450b38594,Turmeric Root Essential Oil - 30ml - GLASS_BOTTLE - 100%,Premium therapeutic-grade essential oil for aromatherapy and formulations.,30ml,100%,GLASS_BOTTLE,150.00,127.50,105.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Aromatherapy benefits"",""Natural fragrance"",""Skincare formulations"",""Wellness support""]","[""Curcuma longa Root Oil""]",Add 3-5 drops to diffuser or dilute in carrier oil before topical use. Do not apply undiluted to skin.
af6b14fd-9e4e-4099-95ec-73588a558781,76ec6b9e-cc86-4a8b-8148-e501d4a34980,Celery Seed Essential Oil - 30ml - GLASS_BOTTLE - 100%,Premium therapeutic-grade essential oil for aromatherapy and formulations.,30ml,100%,GLASS_BOTTLE,150.00,127.50,105.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Aromatherapy benefits"",""Natural fragrance"",""Skincare formulations"",""Wellness support""]","[""Apium graveolens Oil""]",Add 3-5 drops to diffuser or dilute in carrier oil before topical use. Do not apply undiluted to skin.
35125b3b-e1de-41f3-9a0a-532d733e373d,d11b423d-adba-4bd2-868c-bc520c13c66e,Ginger Essential Oil - 30ml - GLASS_BOTTLE - 100%,Warming essential oil with stimulating properties for circulation and muscle care.,30ml,100%,GLASS_BOTTLE,150.00,127.50,105.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Stimulates hair growth"",""Improves circulation"",""Strengthens hair roots"",""Adds shine to hair""]","[""Zingiber officinale Oil""]",Add 3-5 drops to diffuser or dilute in carrier oil before topical use. Do not apply undiluted to skin.
ba931663-ab01-49b2-bb64-9380a0f916f4,4ca3bf80-01d0-40e9-b5b0-c88aa987b252,Orange Essential Oil - 30ml - GLASS_BOTTLE - 100%,Bright citrus essential oil with uplifting aroma and natural cleansing properties.,30ml,100%,GLASS_BOTTLE,150.00,127.50,105.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Brightens dull skin"",""Natural degreaser"",""Uplifting aroma"",""Supports immune function""]","[""Citrus sinensis Oil""]",Add 3-5 drops to diffuser or dilute in carrier oil before topical use. Do not apply undiluted to skin.
1e67dbee-7db4-4b5d-9e2e-9cc494a65868,34059af6-2287-4c0e-a54b-a8e10557063d,Turpentine Essential Oil - 30ml - GLASS_BOTTLE - 100%,Premium therapeutic-grade essential oil for aromatherapy and formulations.,30ml,100%,GLASS_BOTTLE,150.00,127.50,105.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Aromatherapy benefits"",""Natural fragrance"",""Skincare formulations"",""Wellness support""]","[""Pinus sylvestris Oil""]",Add 3-5 drops to diffuser or dilute in carrier oil before topical use. Do not apply undiluted to skin.
c53c9d53-d096-4425-a026-d47028959047,0b7a88cb-8437-4243-847f-9781a6a76b33,Chamomile Essential Oil - 30ml - GLASS_BOTTLE - 100%,Gentle calming essential oil ideal for sensitive skin and relaxation blends.,30ml,100%,GLASS_BOTTLE,150.00,127.50,105.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Promotes relaxation"",""Reduces stress and anxiety"",""Improves sleep quality"",""Soothes skin irritation""]","[""Chamaemelum nobile Oil""]",Add 3-5 drops to diffuser or dilute in carrier oil before topical use. Do not apply undiluted to skin.
fcb11637-a0a9-41f6-8f63-d0e48629f5a3,f6764bad-b7e4-4964-9a54-d75b987f8138,Oregano Essential Oil - 30ml - GLASS_BOTTLE - 100%,Premium therapeutic-grade essential oil for aromatherapy and formulations.,30ml,100%,GLASS_BOTTLE,150.00,127.50,105.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Aromatherapy benefits"",""Natural fragrance"",""Skincare formulations"",""Wellness support""]","[""Origanum vulgare Oil""]",Add 3-5 drops to diffuser or dilute in carrier oil before topical use. Do not apply undiluted to skin.
3f9d7e5e-4091-4853-997e-03c57e176207,55c6de30-b0e4-46dc-9089-159a3e474d96,Vetiver Essential Oil - 30ml - GLASS_BOTTLE - 100%,Premium therapeutic-grade essential oil for aromatherapy and formulations.,30ml,100%,GLASS_BOTTLE,150.00,127.50,105.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Aromatherapy benefits"",""Natural fragrance"",""Skincare formulations"",""Wellness support""]","[""Vetiveria zizanioides Oil""]",Add 3-5 drops to diffuser or dilute in carrier oil before topical use. Do not apply undiluted to skin.
431376c6-9f9d-45e1-999f-9042ffeb8fb8,37e2f0f2-cefe-4304-9d5f-ae81333eff08,Cinnamon Essential Oil - 30ml - GLASS_BOTTLE - 100%,Premium therapeutic-grade essential oil for aromatherapy and formulations.,30ml,100%,GLASS_BOTTLE,150.00,127.50,105.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Aromatherapy benefits"",""Natural fragrance"",""Skincare formulations"",""Wellness support""]","[""Cinnamomum verum Oil""]",Add 3-5 drops to diffuser or dilute in carrier oil before topical use. Do not apply undiluted to skin.
834a96e2-a92f-4db4-a59c-4c0e3a2f736b,729c8420-7a61-4830-9710-10c0f4c2d2f2,Grapefruit Essential Oil - 30ml - GLASS_BOTTLE - 100%,Premium therapeutic-grade essential oil for aromatherapy and formulations.,30ml,100%,GLASS_BOTTLE,150.00,127.50,105.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Brightens dull skin"",""Natural degreaser"",""Uplifting aroma"",""Supports immune function""]","[""Citrus paradisi Oil""]",Add 3-5 drops to diffuser or dilute in carrier oil before topical use. Do not apply undiluted to skin.
3533cc5c-786c-4df0-858a-ebb63a642888,87e8e8c9-350e-4123-b12d-fe8f38ba9b7e,Palmarosa Essential Oil - 30ml - GLASS_BOTTLE - 100%,Premium therapeutic-grade essential oil for aromatherapy and formulations.,30ml,100%,GLASS_BOTTLE,150.00,127.50,105.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Aromatherapy benefits"",""Natural fragrance"",""Skincare formulations"",""Wellness support""]","[""Cymbopogon martinii Oil""]",Add 3-5 drops to diffuser or dilute in carrier oil before topical use. Do not apply undiluted to skin.
f3944fe8-80b9-463e-84e6-885b434b7416,b0f71e29-0eaa-445a-8477-96528b9395e9,Ylang Ylang Essential Oil - 30ml - GLASS_BOTTLE - 100%,Premium therapeutic-grade essential oil for aromatherapy and formulations.,30ml,100%,GLASS_BOTTLE,150.00,127.50,105.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Reduces appearance of fine lines"",""Promotes skin elasticity"",""Provides luxury fragrance"",""Balances skin tone""]","[""Cananga odorata Oil""]",Add 3-5 drops to diffuser or dilute in carrier oil before topical use. Do not apply undiluted to skin.
b50857a8-19d5-456d-bfc9-1b33f5ed83d0,8ef30c39-29c9-4bcd-92d8-a6d6ef9576b3,Holy Basil Essential Oil - 30ml - GLASS_BOTTLE - 100%,Premium therapeutic-grade essential oil for aromatherapy and formulations.,30ml,100%,GLASS_BOTTLE,150.00,127.50,105.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Aromatherapy benefits"",""Natural fragrance"",""Skincare formulations"",""Wellness support""]","[""Ocimum sanctum Oil""]",Add 3-5 drops to diffuser or dilute in carrier oil before topical use. Do not apply undiluted to skin.
fc8a3c4f-a487-4f1e-88e4-b28e0ff40359,2d540b39-6779-40bd-9bbe-f0230b088524,Patchouli Essential Oil - 30ml - GLASS_BOTTLE - 100%,Premium therapeutic-grade essential oil for aromatherapy and formulations.,30ml,100%,GLASS_BOTTLE,150.00,127.50,105.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Aromatherapy benefits"",""Natural fragrance"",""Skincare formulations"",""Wellness support""]","[""Pogostemon cablin Oil""]",Add 3-5 drops to diffuser or dilute in carrier oil before topical use. Do not apply undiluted to skin.
fadd85cc-90a4-463b-830e-a749ce9c7c50,b8d484a9-df90-4030-8bdf-7c0e8bfed1bf,Almond Oil - 100ml - PLASTIC_BOTTLE - 100%,Light nourishing carrier oil rich in vitamin E for gentle skincare formulations.,100ml,100%,PLASTIC_BOTTLE,200.00,170.00,140.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Natural moisturization"",""Carrier for essential oils"",""Skin nourishment"",""Hair conditioning""]","[""Prunus amygdalus Oil""]",Apply directly to skin or hair. Massage gently until absorbed. Use as carrier oil for essential oils.
17f198d0-59d7-4c4d-9ec6-4570710078e0,f9597b53-98c9-49c3-8c00-73685fc658d9,Grape Seed (Green) Oil - 100ml - PLASTIC_BOTTLE - 100%,Cold-pressed or solvent-extracted carrier oil for skincare and formulations.,100ml,100%,PLASTIC_BOTTLE,200.00,170.00,140.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Rich in antioxidants"",""Lightweight moisturizer"",""Protects skin barrier"",""Suitable for all skin types""]","[""Vitis vinifera Seed Oil""]",Apply directly to skin or hair. Massage gently until absorbed. Use as carrier oil for essential oils.
c24c6cba-115c-451a-bad3-25f8177ddeba,f87f5389-e1ef-4936-ac39-3d0715869252,Green Tea Oil - 100ml - PLASTIC_BOTTLE - 100%,Cold-pressed or solvent-extracted carrier oil for skincare and formulations.,100ml,100%,PLASTIC_BOTTLE,200.00,170.00,140.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Natural moisturization"",""Carrier for essential oils"",""Skin nourishment"",""Hair conditioning""]","[""Camellia sinensis Seed Oil""]",Apply directly to skin or hair. Massage gently until absorbed. Use as carrier oil for essential oils.
964c889d-1d0e-494d-8b85-48d4fd9faff0,f4af74ee-4e18-4b06-9d23-664f3c413522,Soyabean Oil - 100ml - PLASTIC_BOTTLE - 100%,Cold-pressed or solvent-extracted carrier oil for skincare and formulations.,100ml,100%,PLASTIC_BOTTLE,200.00,170.00,140.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Natural moisturization"",""Carrier for essential oils"",""Skin nourishment"",""Hair conditioning""]","[""Glycine soja Oil""]",Apply directly to skin or hair. Massage gently until absorbed. Use as carrier oil for essential oils.
da7f2ad1-5569-401f-9962-95feb876c7c0,fc6b2d3a-76b8-4776-9bff-f2f9406ae4b3,Aloevera Oil - 100ml - PLASTIC_BOTTLE - 100%,Cold-pressed or solvent-extracted carrier oil for skincare and formulations.,100ml,100%,PLASTIC_BOTTLE,200.00,170.00,140.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Natural moisturization"",""Carrier for essential oils"",""Skin nourishment"",""Hair conditioning""]","[""Aloe barbadensis Leaf Oil""]",Apply directly to skin or hair. Massage gently until absorbed. Use as carrier oil for essential oils.
9da328d7-2c59-4959-bee8-885e0823fad9,c1800ce6-9431-4a15-9f63-8edaff17133a,Grape Seed (Yellow) Oil - 100ml - PLASTIC_BOTTLE - 100%,Cold-pressed or solvent-extracted carrier oil for skincare and formulations.,100ml,100%,PLASTIC_BOTTLE,200.00,170.00,140.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Rich in antioxidants"",""Lightweight moisturizer"",""Protects skin barrier"",""Suitable for all skin types""]","[""Vitis vinifera Seed Oil""]",Apply directly to skin or hair. Massage gently until absorbed. Use as carrier oil for essential oils.
0d193b50-627e-46e1-8096-84125705214e,d18d6060-891c-4495-a74b-6d83140d8172,Sunflower Oil - 100ml - PLASTIC_BOTTLE - 100%,Cold-pressed or solvent-extracted carrier oil for skincare and formulations.,100ml,100%,PLASTIC_BOTTLE,200.00,170.00,140.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Rich in antioxidants"",""Lightweight moisturizer"",""Protects skin barrier"",""Suitable for all skin types""]","[""Helianthus annuus Oil""]",Apply directly to skin or hair. Massage gently until absorbed. Use as carrier oil for essential oils.
c94cad97-4a2d-4d9d-a738-3d9be01c951d,a3f4b5aa-2b25-443b-a8a8-e7c993cb667f,Amla Oil - 100ml - PLASTIC_BOTTLE - 100%,Cold-pressed or solvent-extracted carrier oil for skincare and formulations.,100ml,100%,PLASTIC_BOTTLE,200.00,170.00,140.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Promotes hair growth"",""Conditions scalp"",""Prevents hair fall"",""Adds natural shine""]","[""Phyllanthus emblica Oil""]",Massage into scalp and hair. Leave for 30 minutes or overnight. Wash with mild shampoo.
6ce21141-b03d-4b6f-8668-996958a96b57,ca7d60a5-37ab-4c61-9dd2-f27107931fc0,Sweet Almond Oil - 100ml - PLASTIC_BOTTLE - 100%,Light nourishing carrier oil rich in vitamin E for gentle skincare formulations.,100ml,100%,PLASTIC_BOTTLE,200.00,170.00,140.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Deep moisturization"",""Nourishes dry skin"",""Strengthens hair"",""Gentle on sensitive skin""]","[""Prunus amygdalus Dulcis Oil""]",Apply directly to skin or hair. Massage gently until absorbed. Use as carrier oil for essential oils.
16a22558-3c7d-457d-9a0c-5e44dbf92a74,b93e8139-b61f-4b38-bf38-45bced333eaf,Bitter Almond Oil - 100ml - PLASTIC_BOTTLE - 100%,Light nourishing carrier oil rich in vitamin E for gentle skincare formulations.,100ml,100%,PLASTIC_BOTTLE,200.00,170.00,140.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Natural moisturization"",""Carrier for essential oils"",""Skin nourishment"",""Hair conditioning""]","[""Prunus amygdalus Amara Oil""]",Apply directly to skin or hair. Massage gently until absorbed. Use as carrier oil for essential oils.
180807cb-17c5-4e21-b6d9-70ab38738866,3c63b04d-26b7-4d8e-bea0-f1e9cb3dcec5,Apricot Oil - 100ml - PLASTIC_BOTTLE - 100%,Cold-pressed or solvent-extracted carrier oil for skincare and formulations.,100ml,100%,PLASTIC_BOTTLE,200.00,170.00,140.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Natural moisturization"",""Carrier for essential oils"",""Skin nourishment"",""Hair conditioning""]","[""Prunus armeniaca Oil""]",Apply directly to skin or hair. Massage gently until absorbed. Use as carrier oil for essential oils.
53c34289-1d95-42cd-a860-6ab4b7cead56,ea790cb9-d605-4c8a-b800-056d477b9d9e,Jojoba Golden Oil - 100ml - PLASTIC_BOTTLE - 100%,Golden carrier oil that closely mimics skin sebum for superior absorption and compatibility.,100ml,100%,PLASTIC_BOTTLE,200.00,170.00,140.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Balances skin oil production"",""Anti-aging properties"",""Deep moisturization"",""Non-comedogenic""]","[""Simmondsia chinensis Oil""]",Apply directly to skin or hair. Massage gently until absorbed. Use as carrier oil for essential oils.
2125bf91-a874-44e1-9de4-0c3f8b4c67b3,963a81c1-0a9d-4dec-8d61-095105a97515,Jojoba Colorless Oil - 100ml - PLASTIC_BOTTLE - 100%,Golden carrier oil that closely mimics skin sebum for superior absorption and compatibility.,100ml,100%,PLASTIC_BOTTLE,200.00,170.00,140.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Balances skin oil production"",""Anti-aging properties"",""Deep moisturization"",""Non-comedogenic""]","[""Simmondsia chinensis Oil""]",Apply directly to skin or hair. Massage gently until absorbed. Use as carrier oil for essential oils.
f8508f6b-f430-46ef-af9b-ff20273d010d,15d509df-5bc8-43a8-a3e5-e6e55536958b,Walnut Oil - 100ml - PLASTIC_BOTTLE - 100%,Cold-pressed or solvent-extracted carrier oil for skincare and formulations.,100ml,100%,PLASTIC_BOTTLE,200.00,170.00,140.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Natural moisturization"",""Carrier for essential oils"",""Skin nourishment"",""Hair conditioning""]","[""Juglans regia Oil""]",Apply directly to skin or hair. Massage gently until absorbed. Use as carrier oil for essential oils.
cfe2374a-fddd-4a51-97aa-eeab421243fa,aab68ca8-f5e0-4092-8082-79d260bda968,Arachis Oil - 100ml - PLASTIC_BOTTLE - 100%,Cold-pressed or solvent-extracted carrier oil for skincare and formulations.,100ml,100%,PLASTIC_BOTTLE,200.00,170.00,140.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Natural moisturization"",""Carrier for essential oils"",""Skin nourishment"",""Hair conditioning""]","[""Arachis hypogaea Oil""]",Apply directly to skin or hair. Massage gently until absorbed. Use as carrier oil for essential oils.
9e5aba12-fc82-481e-8ea6-395d0541236b,60b012d8-3fec-4779-b51b-8bf2a99e72f8,Karanj Oil - 100ml - PLASTIC_BOTTLE - 100%,Cold-pressed or solvent-extracted carrier oil for skincare and formulations.,100ml,100%,PLASTIC_BOTTLE,200.00,170.00,140.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Natural moisturization"",""Carrier for essential oils"",""Skin nourishment"",""Hair conditioning""]","[""Pongamia pinnata Oil""]",Apply directly to skin or hair. Massage gently until absorbed. Use as carrier oil for essential oils.
85fc2d10-215f-4841-8ed5-52cbd6f523d6,3c5e415f-f269-4bd2-8432-3a2e68b04f48,Wheat Germ Oil - 100ml - PLASTIC_BOTTLE - 100%,Cold-pressed or solvent-extracted carrier oil for skincare and formulations.,100ml,100%,PLASTIC_BOTTLE,200.00,170.00,140.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Natural moisturization"",""Carrier for essential oils"",""Skin nourishment"",""Hair conditioning""]","[""Triticum aestivum Germ Oil""]",Apply directly to skin or hair. Massage gently until absorbed. Use as carrier oil for essential oils.
c7be745a-1229-4005-b3ae-f03c27707ae3,8be27b49-7198-4200-876d-13915c4f22f3,Argan (Normal) Oil - 100ml - PLASTIC_BOTTLE - 100%,Luxury oil rich in vitamins and antioxidants for premium skincare formulations.,100ml,100%,PLASTIC_BOTTLE,200.00,170.00,140.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Balances skin oil production"",""Anti-aging properties"",""Deep moisturization"",""Non-comedogenic""]","[""Argania spinosa Oil""]",Apply directly to skin or hair. Massage gently until absorbed. Use as carrier oil for essential oils.
4a1dcf44-ed92-43f2-9eb8-a2de9f60f546,9e507a1d-73ef-4d30-941a-8228b2f50838,Linseed (Flaxseed) (Alsi) Oil - 100ml - PLASTIC_BOTTLE - 100%,Cold-pressed or solvent-extracted carrier oil for skincare and formulations.,100ml,100%,PLASTIC_BOTTLE,200.00,170.00,140.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Natural moisturization"",""Carrier for essential oils"",""Skin nourishment"",""Hair conditioning""]","[""Linum usitatissimum Oil""]",Apply directly to skin or hair. Massage gently until absorbed. Use as carrier oil for essential oils.
ec06fecc-abfc-4327-93cb-cb336110ff5b,13de5051-0b0c-48fd-bc32-cb43b6cc6081,Argan (Moroccan) Oil - 100ml - PLASTIC_BOTTLE - 100%,Luxury oil rich in vitamins and antioxidants for premium skincare formulations.,100ml,100%,PLASTIC_BOTTLE,200.00,170.00,140.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Balances skin oil production"",""Anti-aging properties"",""Deep moisturization"",""Non-comedogenic""]","[""Argania spinosa Oil""]",Apply directly to skin or hair. Massage gently until absorbed. Use as carrier oil for essential oils.
b2b8202c-9024-46cd-95d5-fc65b8e3a05e,d52cbb72-eece-4f2a-b439-723ecbd77b54,Macadamia Oil - 100ml - PLASTIC_BOTTLE - 100%,Cold-pressed or solvent-extracted carrier oil for skincare and formulations.,100ml,100%,PLASTIC_BOTTLE,200.00,170.00,140.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Balances skin oil production"",""Anti-aging properties"",""Deep moisturization"",""Non-comedogenic""]","[""Macadamia ternifolia Oil""]",Apply directly to skin or hair. Massage gently until absorbed. Use as carrier oil for essential oils.
6d2c8f83-793e-47c3-98c6-ec482f8799f1,2009a253-e928-42b1-8f93-776a277dbe8a,Avocado Oil - 100ml - PLASTIC_BOTTLE - 100%,Rich nutrient-dense carrier oil with deep moisturizing properties for dry skin care.,100ml,100%,PLASTIC_BOTTLE,200.00,170.00,140.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Deep moisturization"",""Nourishes dry skin"",""Strengthens hair"",""Gentle on sensitive skin""]","[""Persea gratissima Oil""]",Apply directly to skin or hair. Massage gently until absorbed. Use as carrier oil for essential oils.
1c5d827b-85be-406d-b4f6-3f6f176c805a,a26d9837-78f0-4099-a7c1-a13e6aff6077,Babassu Oil - 100ml - PLASTIC_BOTTLE - 100%,Cold-pressed or solvent-extracted carrier oil for skincare and formulations.,100ml,100%,PLASTIC_BOTTLE,200.00,170.00,140.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Natural moisturization"",""Carrier for essential oils"",""Skin nourishment"",""Hair conditioning""]","[""Orbignya oleifera Oil""]",Apply directly to skin or hair. Massage gently until absorbed. Use as carrier oil for essential oils.
4d58f028-4ca3-4e49-abd5-54691eba18b5,e749ad03-14ec-462b-b7a3-db5c12bb830c,Moringa Oil - 100ml - PLASTIC_BOTTLE - 100%,Cold-pressed or solvent-extracted carrier oil for skincare and formulations.,100ml,100%,PLASTIC_BOTTLE,200.00,170.00,140.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Natural moisturization"",""Carrier for essential oils"",""Skin nourishment"",""Hair conditioning""]","[""Moringa oleifera Oil""]",Apply directly to skin or hair. Massage gently until absorbed. Use as carrier oil for essential oils.
0759f0ec-1539-4cb8-aba5-e5a21a95bc7e,cc29d111-729d-476c-9dd6-80931a4a800f,Black Seed oil Oil - 100ml - PLASTIC_BOTTLE - 100%,Cold-pressed or solvent-extracted carrier oil for skincare and formulations.,100ml,100%,PLASTIC_BOTTLE,200.00,170.00,140.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Anti-inflammatory properties"",""Supports acne-prone skin"",""Scalp health"",""Natural healing""]","[""Nigella sativa Oil""]",Apply directly to skin or hair. Massage gently until absorbed. Use as carrier oil for essential oils.
9b56b9ad-4f49-4bbb-928c-1b53f99d4fc5,281c9b16-435a-46de-81b9-31c6d3a26c64,Mustard Oil - 100ml - PLASTIC_BOTTLE - 100%,Cold-pressed or solvent-extracted carrier oil for skincare and formulations.,100ml,100%,PLASTIC_BOTTLE,200.00,170.00,140.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Natural moisturization"",""Carrier for essential oils"",""Skin nourishment"",""Hair conditioning""]","[""Brassica juncea Oil""]",Apply directly to skin or hair. Massage gently until absorbed. Use as carrier oil for essential oils.
1880159e-835b-4e26-98a5-baeace2aa5f4,d812961f-7bbd-4880-a520-ffc500f883c0,Blackcurrant Oil - 100ml - PLASTIC_BOTTLE - 100%,Cold-pressed or solvent-extracted carrier oil for skincare and formulations.,100ml,100%,PLASTIC_BOTTLE,200.00,170.00,140.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Natural moisturization"",""Carrier for essential oils"",""Skin nourishment"",""Hair conditioning""]","[""Ribes nigrum Seed Oil""]",Apply directly to skin or hair. Massage gently until absorbed. Use as carrier oil for essential oils.
745fea16-17bd-4619-8206-fa610cf5a024,4a3aeeac-66dd-4792-993c-a79b8e4928a0,Neem (Solvent Extracted) Oil - 100ml - PLASTIC_BOTTLE - 100%,Traditional botanical oil with potent properties for targeted skin treatments.,100ml,100%,PLASTIC_BOTTLE,200.00,170.00,140.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Anti-inflammatory properties"",""Supports acne-prone skin"",""Scalp health"",""Natural healing""]","[""Azadirachta indica Oil""]",Apply directly to skin or hair. Massage gently until absorbed. Use as carrier oil for essential oils.
